Precio Interno ,Fecha
1.714.000,04-jun-23
1.710.000,05-jun-23
1.670.000,06-jun-23
1.685.000,07-jun-23
1.710.000,08-jun-23
1.665.000,09-jun-23
1.665.000,10-jun-23
1.665.000,11-jun-23
1.620.000,12-jun-23
1.594.000,13-jun-23
1.605.000,14-jun-23
1.612.000,15-jun-23
1.595.000,16-jun-23
1.595.000,17-jun-23
1.595.000,18-jun-23
1.595.000,19-jun-23
1.543.000,20-jun-23
1.503.000,21-jun-23
1.470.000,22-jun-23
1.438.000,23-jun-23
1.438.000,24-jun-23
1.438.000,25-jun-23
1.439.000,26-jun-23
1.445.000,27-jun-23
1.380.000,28-jun-23
1.390.000,29-jun-23
1.360.000,30-jun-23
1.360.000,01-jul-23
1.360.000,02-jul-23
1.375.000,03-jul-23
1.375.000,04-jul-23
1.345.000,05-jul-23
1.390.000,06-jul-23
1.365.000,07-jul-23
1.365.000,08-jul-23
1.365.000,09-jul-23
1.355.000,10-jul-23
1.343.000,11-jul-23
1.328.000,12-jul-23
1.310.000,13-jul-23
1.322.000,14-jul-23
1.322.000,15-jul-23
1.322.000,16-jul-23
1.270.000,17-jul-23
1.271.000,18-jul-23
1.257.000,19-jul-23
1.278.000,20-jul-23
1.302.000,21-jul-23
1.302.000,22-jul-23
1.302.000,23-jul-23
1.308.000,24-jul-23
1.305.000,25-jul-23
1.310.000,26-jul-23
1.295.000,27-jul-23
1.255.000,28-jul-23
1.255.000,29-jul-23
1.255.000,30-jul-23
1.315.000,31-jul-23
1.340.000,01-ago-23
1.374.000,02-ago-23
1.386.000,03-ago-23
1.312.000,04-ago-23
1.312.000,05-ago-23
1.312.000,06-ago-23
1.380.000,07-ago-23
1.371.000,08-ago-23
1.341.000,09-ago-23
1.312.000,10-ago-23
1.300.000,11-ago-23
1.300.000,12-ago-23
1.300.000,13-ago-23
1.284.000,14-ago-23
1.290.000,15-ago-23
1.295.000,16-ago-23
1.280.000,17-ago-23
1.290.000,18-ago-23
1.290.000,19-ago-23
1.290.000,20-ago-23
1.298.000,21-ago-23
1.292.000,22-ago-23
1.315.000,23-ago-23
1.328.000,24-ago-23
1.330.000,25-ago-23
1.330.000,26-ago-23
1.330.000,27-ago-23
1.320.000,28-ago-23
1.320.000,29-ago-23
1.340.000,30-ago-23
1.330.000,31-ago-23
1.295.000,01-sep-23
1.295.000,02-sep-23
1.295.000,03-sep-23
1.320.000,05-sep-23
1.320.000,06-sep-23
1.265.000,07-sep-23
1.255.000,08-sep-23
1.255.000,09-sep-23
1.255.000,10-sep-23
1.286.000,11-sep-23
1.276.000,12-sep-23
1.262.000,13-sep-23
1.274.875,14-sep-23
1.320.000,15-sep-23
1.320.000,16-sep-23
1.320.000,17-sep-23
1.309.000,18-sep-23
1.331.000,19-sep-23
1.300.000,20-sep-23
1.284.000,21-sep-23
1.270.000,22-sep-23
1.270.000,23-sep-23
1.270.000,24-sep-23
1.270.000,25-sep-23
1.295.000,26-sep-23
1.296.000,27-sep-23
1.263.000,28-sep-23
1.256.000,29-sep-23
1.256.000,30-sep-23
1.256.000,01-oct-23
1.310.000,02-oct-23
1.328.000,03-oct-23
1.335.000,04-oct-23
1.340.000,05-oct-23
1.338.000,06-oct-23
1.338.000,07-oct-23
1.338.000,08-oct-23
1.338.000,09-oct-23
1.324.000,10-oct-23
1.325.000,11-oct-23
1.352.000,12-oct-23
1.391.000,13-oct-23
1.391.000,14-oct-23
1.391.000,15-oct-23
1.381.000,16-oct-23
1.396.000,17-oct-23
1.425.000,18-oct-23
1.465.000,19-oct-23
1.467.000,20-oct-23
1.467.000,21-oct-23
1.467.000,22-oct-23
1.470.000,23-oct-23
1.475.000,24-oct-23
1.411.000,25-oct-23
1.378.000,26-oct-23
1.368.000,27-oct-23
1.368.000,28-oct-23
1.368.000,29-oct-23
1.335.000,30-oct-23
1.415.000,31-oct-23
1.350.000,01-nov-23
1.378.000,02-nov-23
1.400.000,03-nov-23
1.400.000,04-nov-23
1.400.000,05-nov-23
1.423.000,06-nov-23
1.412.000,07-nov-23
1.465.000,08-nov-23
1.467.000,09-nov-23
1.400.000,10-nov-23
1.400.000,11-nov-23
1.400.000,12-nov-23
1.424.000,13-nov-23
1.390.000,14-nov-23
1.437.000,15-nov-23
1.425.000,16-nov-23
1.386.000,17-nov-23
1.386.000,18-nov-23
1.386.000,19-nov-23
1.410.000,20-nov-23
1.400.000,21-nov-23
1.403.000,22-nov-23
1.385.000,24-nov-23
1.385.000,25-nov-23
1.385.000,26-nov-23
1.370.000,27-nov-23
1.400.000,28-nov-23
1.410.000,29-nov-23
1.510.000,30-nov-23
1.480.000,01-dic-23
1.480.000,02-dic-23
1.480.000,03-dic-23
1.455.000,04-dic-23
1.483.000,05-dic-23
1.413.000,06-dic-23
1.428.000,07-dic-23
1.425.000,08-dic-23
1.425.000,09-dic-23
1.425.000,10-dic-23
1.482.000,11-dic-23
1.490.000,12-dic-23
1.510.000,13-dic-23
1.495.000,14-dic-23
1.468.000,15-dic-23
1.468.000,16-dic-23
1.468.000,17-dic-23
1.475.000,18-dic-23
1.565.000,19-dic-23
1.467.000,20-dic-23
1.500.000,21-dic-23
1.472.000,22-dic-23
1.472.000,23-dic-23
1.472.000,24-dic-23
1.472.000,25-dic-23
1.470.000,26-dic-23
1.483.000,27-dic-23
1.509.000,28-dic-23
1.428.000,29-dic-23
1.428.000,30-dic-23
1.428.000,31-dic-23
1.428.000,01-ene-24
1.445.000,02-ene-24
1.432.000,03-ene-24
1.432.000,04-ene-24
1.395.000,05-ene-24
1.395.000,06-ene-24
1.395.000,07-ene-24
1.385.000,08-ene-24
1.430.000,09-ene-24
1.400.000,10-ene-24
1.414.000,11-ene-24
1.376.000,12-ene-24
1.376.000,13-ene-24
1.376.000,14-ene-24
1.376.000,15-ene-24
1.426.000,16-ene-24
1.384.000,17-ene-24
1.372.000,18-ene-24
1.415.000,19-ene-24
1.415.000,20-ene-24
1.415.000,21-ene-24
1.456.000,22-ene-24
1.470.000,23-ene-24
1.448.000,24-ene-24
1.438.000,25-ene-24
1.467.000,26-ene-24
1.467.000,27-ene-24
1.467.000,28-ene-24
1.453.000,29-ene-24
1.481.000,30-ene-24
1.484.000,31-ene-24
1.474.000,01-feb-24
1.486.000,02-feb-24
1.486.000,03-feb-24
1.486.000,04-feb-24
1.479.000,05-feb-24
1.466.000,06-feb-24
1.492.000,07-feb-24
1.470.000,08-feb-24
1.503.000,09-feb-24
1.503.000,10-feb-24
1.503.000,11-feb-24
1.496.000,12-feb-24
1.476.000,13-feb-24
1.430.000,14-feb-24
1.441.000,15-feb-24
1.448.000,16-feb-24
1.448.000,17-feb-24
1.448.000,18-feb-24
1.448.000,19-feb-24
1.451.000,20-feb-24
1.464.000,21-feb-24
1.427.000,22-feb-24
1.414.000,23-feb-24
1.414.000,24-feb-24
1.414.000,25-feb-24
1.411.000,26-feb-24
1.426.000,27-feb-24
1.412.000,28-feb-24
1.433.000,29-feb-24
1.430.000,01-mar-24
1.430.000,02-mar-24
1.430.000,03-mar-24
1.453.000,04-mar-24
1.428.000,05-mar-24
1.441.000,06-mar-24
1.491.000,07-mar-24
1.431.000,08-mar-24
1.431.000,09-mar-24
1.431.000,10-mar-24
1.432.000,11-mar-24
1.445.000,12-mar-24
1.420.000,13-mar-24
1.424.000,14-mar-24
1.415.000,15-mar-24
1.415.000,16-mar-24
1.415.000,17-mar-24
1.415.000,18-mar-24
1.416.000,19-mar-24
1.422.000,20-mar-24
1.453.000,21-mar-24
1.445.000,22-mar-24
1.445.000,23-mar-24
1.445.000,24-mar-24
1.452.000,25-mar-24
1.453.000,26-mar-24
1.480.000,27-mar-24
1.464.000,28-mar-24
1.464.000,29-mar-24
1.464.000,30-mar-24
1.464.000,31-mar-24
1.444.000,01-abr-24
1.477.000,02-abr-24
1.515.000,03-abr-24
1.520.000,04-abr-24
1.560.000,05-abr-24
1.560.000,06-abr-24
1.560.000,07-abr-24
1.544.000,08-abr-24
1.566.000,09-abr-24
1.586.000,10-abr-24
1.630.000,11-abr-24
1.665.000,12-abr-24
1.665.000,13-abr-24
1.665.000,14-abr-24
1.738.000,15-abr-24
1.754.000,16-abr-24
1.840.000,17-abr-24
1.787.000,18-abr-24
1.776.000,19-abr-24
1.776.000,20-abr-24
1.776.000,21-abr-24
1.744.000,22-abr-24
1.695.000,23-abr-24
1.741.000,24-abr-24
1.766.000,25-abr-24
1.708.000,26-abr-24
1.708.000,27-abr-24
1.708.000,28-abr-24
1.722.000,29-abr-24
1.662.000,30-abr-24
1.656.000,01-may-24
1.568.000,02-may-24
1.530.000,03-may-24
1.530.000,04-may-24
1.530.000,05-may-24
1.485.000,06-may-24
1.493.000,07-may-24
1.505.000,08-may-24
1.539.000,09-may-24
1.536.000,10-may-24
1.536.000,11-may-24
1.536.000,12-may-24
1.498.000,13-may-24
1.520.000,14-may-24
1.500.000,15-may-24
1.490.000,16-may-24
1.574.000,17-may-24
1.574.000,18-may-24
1.574.000,19-may-24
1.568.000,20-may-24
1.648.000,21-may-24
1.678.000,22-may-24
1.659.000,23-may-24
1.683.000,24-may-24
1.683.000,25-may-24
1.683.000,26-may-24
1.683.000,27-may-24
1.766.000,28-may-24
1.770.000,29-may-24
1.785.000,30-may-24
1.700.000,31-may-24
1.700.000,01-jun-24
1.700.000,02-jun-24
1.733.000,03-jun-24
1.823.000,04-jun-24
1.810.000,05-jun-24
1.825.000,06-jun-24
1.755.000,07-jun-24
1.755.000,08-jun-24
1.755.000,09-jun-24
1.730.000,10-jun-24
1.753.000,11-jun-24
1.790.000,12-jun-24
1.856.000,13-jun-24
1.832.000,14-jun-24
1.832.000,15-jun-24
1.832.000,16-jun-24
1.856.000,17-jun-24
1.856.000,18-jun-24
1.856.000,19-jun-24
1.902.000,20-jun-24
1.846.000,21-jun-24
1.846.000,22-jun-24
1.846.000,23-jun-24
1.910.000,24-jun-24
1.856.000,25-jun-24
1.830.000,26-jun-24
1.861.000,27-jun-24
1.855.000,28-jun-24
1.855.000,29-jun-24
1.855.000,30-jun-24
1.839.000,01-jul-24
1.857.000,02-jul-24
1.820.000,03-jul-24
1.820.000,04-jul-24
1.850.000,05-jul-24
1.850.000,06-jul-24
1.850.000,07-jul-24
1.880.000,08-jul-24
1.981.000,09-jul-24
1.905.000,10-jul-24
1.922.000,11-jul-24
1.925.000,12-jul-24
1.925.000,13-jul-24
1.925.000,14-jul-24
1.882.000,15-jul-24
1.912.000,16-jul-24
1.914.000,17-jul-24
1.919.000,18-jul-24
1.893.000,19-jul-24
1.893.000,20-jul-24
1.893.000,21-jul-24
1.915.000,22-jul-24
1.892.000,23-jul-24
1.838.000,24-jul-24
1.863.000,25-jul-24
1.823.000,26-jul-24
1.823.000,27-jul-24
1.823.000,28-jul-24
1.846.000,29-jul-24
1.855.000,30-jul-24
1.835.000,31-jul-24
1.828.000,01-ago-24
1.879.000,02-ago-24
1.879.000,03-ago-24
1.879.000,04-ago-24
1.850.000,05-ago-24
1.930.000,06-ago-24
2.015.000,07-ago-24
1.968.000,08-ago-24
1.880.000,09-ago-24
1.880.000,10-ago-24
1.880.000,11-ago-24
1.925.000,12-ago-24
1.850.000,13-ago-24
1.868.000,14-ago-24
1.892.000,15-ago-24
1.950.000,16-ago-24
1.950.000,17-ago-24
1.950.000,18-ago-24
1.951.000,19-ago-24
1.976.000,20-ago-24
1.993.000,21-ago-24
1.957.000,22-ago-24
1.975.000,23-ago-24
1.975.000,24-ago-24
1.975.000,25-ago-24
1.994.000,26-ago-24
2.045.000,27-ago-24
2.085.000,28-ago-24
2.022.000,29-ago-24
2.021.000,30-ago-24
2.021.000,31-ago-24
2.021.000,01-sep-24
2.021.000,02-sep-24
2.015.000,03-sep-24
2.018.000,04-sep-24
2.016.000,05-sep-24
1.953.000,06-sep-24
1.953.000,07-sep-24
1.953.000,08-sep-24
2.067.000,09-sep-24
2.101.000,10-sep-24
2.091.000,11-sep-24
2.086.000,12-sep-24
2.160.000,13-sep-24
2.160.000,14-sep-24
2.160.000,15-sep-24
2.175.000,16-sep-24
2.210.000,17-sep-24
2.193.000,18-sep-24
2.161.000,19-sep-24
2.064.000,20-sep-24
2.064.000,21-sep-24
2.064.000,22-sep-24
2.179.000,23-sep-24
2.213.000,24-sep-24
2.246.000,25-sep-24
2.266.000,26-sep-24
2.244.000,27-sep-24
2.244.000,28-sep-24
2.244.000,29-sep-24
2.265.000,30-sep-24
2.230.000,01-oct-24
2.145.000,02-oct-24
2.110.000,03-oct-24
2.146.000,04-oct-24
2.146.000,05-oct-24
2.146.000,06-oct-24
2.065.000,07-oct-24
2.100.000,08-oct-24
2.125.000,09-oct-24
2.150.000,10-oct-24
2.135.000,11-oct-24
2.135.000,12-oct-24
2.135.000,13-oct-24
2.220.000,14-oct-24
2.195.000,15-oct-24
2.217.000,16-oct-24
2.185.000,17-oct-24
2.230.000,18-oct-24
2.230.000,19-oct-24
2.230.000,20-oct-24
2.180.000,21-oct-24
2.165.000,22-oct-24
2.215.000,23-oct-24
2.142.000,24-oct-24
2.180.000,25-oct-24
2.180.000,26-oct-24
2.180.000,27-oct-24
2.215.000,28-oct-24
2.205.000,29-oct-24
2.230.000,30-oct-24
2.200.000,31-oct-24
2.175.000,01-nov-24
2.175.000,02-nov-24
2.175.000,03-nov-24
2.200.000,04-nov-24
2.223.000,05-nov-24
2.214.000,06-nov-24
2.260.000,07-nov-24
2.225.000,08-nov-24
2.225.000,09-nov-24
2.225.000,10-nov-24
2.250.000,11-nov-24
2.360.000,12-nov-24
2.430.000,13-nov-24
2.505.000,14-nov-24
2.509.000,15-nov-24
2.509.000,16-nov-24
2.509.000,17-nov-24
2.480.000,18-nov-24
2.465.000,19-nov-24
2.570.000,20-nov-24
2.595.000,21-nov-24
2.650.000,22-nov-24
2.650.000,23-nov-24
2.650.000,24-nov-24
2.652.000,25-nov-24
2.700.000,26-nov-24
2.785.000,27-nov-24
2.785.000,28-nov-24
2.773.000,29-nov-24
2.773.000,30-nov-24
2.773.000,01-dic-24
2.585.000,02-dic-24
2.568.000,03-dic-24
2.626.000,04-dic-24
2.715.000,05-dic-24
2.860.000,06-dic-24
2.860.000,07-dic-24
2.860.000,08-dic-24
2.832.000,09-dic-24
2.865.000,10-dic-24
2.723.000,11-dic-24
2.730.000,12-dic-24
